DATE,YEAR,IS_WEEKEND,QUARTER,IS_HOLIDAY,OCCUPANCY_RATE,STAFFED_BEDS,ADMISSIONS,ER_VISITS,OP_VISITS,SURGERIES,DISCHARGES,AVG_LENGTH_OF_STAY,GROSS_CHARGES_MEDICARE,GROSS_CHARGES_MEDICAID,GROSS_CHARGES_COMMERCIAL,GROSS_CHARGES_SELFPAY,GROSS_CHARGES_OTHER,TOTAL_GROSS_CHARGES,CHARITY_CARE,BAD_DEBT,CLAIMS_SUBMITTED,DENIAL_RATE,CLAIMS_DENIED,CASH_COLLECTED,LABOR_EXP,SUPPLY_EXP,OVERHEAD_EXP,CAPITAL_EXP,OTHER_OPERATING_EXP,BUDGETED_LABOR_EXP,BUDGETED_SUPPLY_EXP,BUDGETED_PHARMACY_EXP,BUDGETED_OVERHEAD_EXP,BUDGET_VARIANCE,OPERATING_MARGIN_PCT,DOW_SIN,DOW_COS,MONTH_SIN,MONTH_COS,NET_PATIENT_REVENUE,TOTAL_OPERATING_EXP,IS_ANOMALY,ANOMALY_TYPE,YEAR_scaled,IS_WEEKEND_scaled,QUARTER_scaled,IS_HOLIDAY_scaled,OCCUPANCY_RATE_scaled,STAFFED_BEDS_scaled,ADMISSIONS_scaled,ER_VISITS_scaled,OP_VISITS_scaled,SURGERIES_scaled,DISCHARGES_scaled,AVG_LENGTH_OF_STAY_scaled,GROSS_CHARGES_MEDICARE_scaled,GROSS_CHARGES_MEDICAID_scaled,GROSS_CHARGES_COMMERCIAL_scaled,GROSS_CHARGES_SELFPAY_scaled,GROSS_CHARGES_OTHER_scaled,TOTAL_GROSS_CHARGES_scaled,CHARITY_CARE_scaled,BAD_DEBT_scaled,CLAIMS_SUBMITTED_scaled,DENIAL_RATE_scaled,CLAIMS_DENIED_scaled,CASH_COLLECTED_scaled,LABOR_EXP_scaled,SUPPLY_EXP_scaled,OVERHEAD_EXP_scaled,CAPITAL_EXP_scaled,OTHER_OPERATING_EXP_scaled,BUDGETED_LABOR_EXP_scaled,BUDGETED_SUPPLY_EXP_scaled,BUDGETED_PHARMACY_EXP_scaled,BUDGETED_OVERHEAD_EXP_scaled,BUDGET_VARIANCE_scaled,OPERATING_MARGIN_PCT_scaled,DOW_SIN_scaled,DOW_COS_scaled,MONTH_SIN_scaled,MONTH_COS_scaled,NET_PATIENT_REVENUE_scaled,TOTAL_OPERATING_EXP_scaled
2016-05-03,2016,0,2,0,0.7847037180379164,250,28,38,137.26,19.0,26,4.51,89410.92,53531.57,59334.45,9013.07,15167.06,226457.07,2022.57,3938.53,52,0.0823,4.0,127566.14,60747.15,8562.57,8966.66,96.29479999999998,3247.51,59460.57,9003.77,13825.51,9369.86,1176.29,29.272825698341897,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,135570.77,95885.3748,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,-0.024430819916355997,0.31222621080467605,-0.32968739263582164,-0.20179258186397012,0.3913717609416,0.492743014824336,-0.9249787878835186,0.6492738801149732,-0.7852092471094563,-0.03855974072521898,-0.7028001957945695,-0.7221070033652603,2.5967617826696676,-0.509395481851355,-1.8345443365147713,-0.786216961892282,-0.039394686740661974,-0.6894390448223503,-0.8259728115241829,-0.26539990962424254,-0.5804260380378292,-0.2192727228756641,-1.384024931177454,-0.8474245631254433,0.6572623462941225,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.41359708657533945,0.07270668631017466,1.1063961707683139,0.8824171587403876,0.7150983577711966,-1.219686233069826,-0.2867248727608986,-0.5829681428288715
2016-05-04,2016,0,2,0,0.8271455573603255,250,32,43,140.96,16.98,27,4.03,97003.89,49107.68,82376.12,10792.46,6239.72,245519.87,3915.87,3600.91,58,0.0814,5.0,123530.35,62526.98,7990.69,9049.17,100.88026666666664,2315.88,59460.57,9003.77,13825.51,9369.86,2123.34,33.08291009290605,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,144789.65,96889.02026666666,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.37742282286511647,0.31222621080467605,0.5600336236911391,0.7091954686765847,0.6341948460429508,-0.3841624774800959,-0.6534633751159653,-0.37552362698744746,-0.34134329451494083,-0.456053173206113,1.1135275214668066,-0.30135519617125,-0.3233181701059299,0.03396158193286945,0.2992783169369382,-1.0691634216305805,0.8390839236884626,-0.7739318594910939,0.35656497070836785,-0.4506526512849521,-0.2504370082761024,-0.5812775902755061,-1.2688775992166834,-0.8399414027667823,-1.7006276055829845,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.5906683740392034,0.6867031630077928,1.3794610276562587,-0.31408785134918765,0.7150983577711966,-1.219686233069826,0.15814769269111367,-0.44823869369431024
2016-05-05,2016,0,2,0,0.807514186772189,250,31,40,134.97,17.0,28,4.5,98162.04,49210.93,63094.62,5802.83,6225.97,222496.39,2807.27,5959.75,53,0.0912,5.0,122027.97,62370.14,8633.39,9363.65,105.4657333333333,2971.38,59460.57,9003.77,13825.51,9369.86,3282.05,24.21962342101775,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,129363.92,98032.46573333333,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.19154638797011944,0.31222621080467605,0.33760336960939885,0.16260263835225178,0.24108395962211654,-0.3754802448830225,-0.381947962348412,0.6279239320503399,-0.27364075479763184,-0.44630921553454966,-0.4063936856494838,-1.4811953884446978,-0.327815713534394,-0.6222888372550154,-0.9501569514392119,0.9076905179733751,0.10701841499752547,0.14610101134633927,0.35656497070836785,-0.5196156087272913,-0.2795158975114959,-0.17444306506413598,-0.8300031239406811,-0.8324582424081212,-0.0416032467114975,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.8073140331884073,-0.741618686309906,0.6143503008197787,-1.2736103700195667,0.7150983577711966,-1.219686233069826,-0.6036300128025741,-0.2964328791232872
2016-05-06,2016,0,2,0,0.7906143896874666,250,28,41,134.16,18.02,29,4.32,81666.09,54197.66,62142.33,5355.17,4102.78,207464.03,3793.46,4672.34,52,0.0784,4.0,121795.98,61699.04,8642.03,9307.3,110.05119999999997,3377.64,59460.57,9003.77,13825.51,9369.86,2933.72,21.231099832467468,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,124053.53,97715.60120000002,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.03153341187891409,0.31222621080467605,-0.32968739263582164,0.3448002484603627,0.18792539234317227,0.06731361756773017,-0.11043254958085866,0.24362486688693236,-1.2379525538303549,0.02430081874646777,-0.481460758560034,-1.5870483796430697,-1.0222985667620768,-1.0507641394848786,0.16131749138946896,-0.17123875674874597,-0.039394686740661974,-1.0555745750535737,-0.8259728115241829,-0.5302645234473012,-0.40394106051756623,-0.1689738721314664,-0.9086427089120717,-0.82497508204946,0.9866122163474346,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.7421862769323618,-1.2232203423035397,-0.6127920270187031,-1.273610370019567,0.7150983577711966,-1.219686233069826,-0.8870762646390942,-0.33832228771973444
2016-05-07,2016,1,2,0,0.6509718961886062,250,23,40,110.72,15.99,31,4.52,86818.49,40184.89,45531.62,10806.97,2896.37,186238.34,2801.42,4473.99,42,0.0925,4.0,100279.91,56150.88,8415.58,9525.04,114.63666666666663,2379.2,59460.57,9003.77,13825.51,9369.86,-5941.45,15.719583327243168,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,105361.02,88798.70666666667,0,NONE,-1.499462434843018,1.580489802692782,-0.45510318586545373,-0.10522152721962842,-1.2906487931221835,0.31222621080467605,-1.4418386630445224,0.16260263835225178,-1.350391665704297,-0.8139329910352384,0.43259827595424805,0.6706238281796065,-0.9367561927031564,-1.2981189172472616,-1.790849052741433,-0.2979241840140584,-1.4169081207645018,-1.6557712001052587,-0.9567501287078394,-0.337468335236666,-1.5035257041225363,0.26814618809007995,-0.8259728115241829,-1.5179053464989833,-1.432596569955446,-0.3123186336595745,-0.6047743285807388,-0.817491921690799,-1.5403691427244917,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,-0.917216899627123,-2.111403218330254,-1.3779027538551831,-0.314087851349188,0.7150983577711966,-1.219686233069826,-1.9914787491815271,-1.5764349215912679
2016-05-08,2016,1,2,0,0.6410535715508084,250,25,44,113.7,14.99,26,4.53,83359.03,46340.67,52154.63,5609.45,5881.54,193345.32,2494.4,3802.23,47,0.0811,4.0,106586.57,55979.76,8243.36,9319.31,119.22213333333329,2953.23,59460.57,9003.77,13825.51,9369.86,-6288.59,23.453605819758987,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,115478.78,88394.84213333332,0,NONE,-1.499462434843018,1.580489802692782,-0.45510318586545373,-0.10522152721962842,-1.3845588344780917,0.31222621080467605,-0.9969781548810421,0.8913930787846955,-1.154820640406453,-1.2480446208889178,-0.9249787878835186,0.6919737762442417,-1.1389875341100926,-0.7171827452815849,-1.2687707209755819,-1.5269217241413005,-0.44047672321191267,-1.4531971928674334,-1.302773596231604,-0.9004447992903333,-0.7714601954315992,-0.8020961310473413,-0.8259728115241829,-1.228414055891213,-1.464323039771566,-0.4213353474170071,-0.8918820804203874,-0.8100087613321378,-0.08753961911960985,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,-0.9821221598881501,-0.8650626995008645,-1.1048378969672386,0.8824171587403873,0.7150983577711966,-1.219686233069826,-1.3714270607759735,-1.635416419438032
2016-05-09,2016,0,2,0,0.7933929217290863,250,27,43,131.91,19.01,23,4.96,94758.17,43026.25,66147.94,9696.08,5848.27,219476.71,4475.9,4245.54,50,0.0925,5.0,122106.51,60726.06,8869.23,9360.1,123.80759999999995,2947.86,59460.57,9003.77,13825.51,9369.86,1155.29,25.829962375354796,0.0,1.0,0.49999999999999994,-0.8660254037844387,129444.41,96008.9676,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.05784148995319259,0.31222621080467605,-0.5521176467175618,0.7091954686765847,0.04026270545721637,0.49708413112287353,-1.7395250261861788,1.6100215430234939,-0.47262244444712226,-1.0299727519235502,-0.1657067152316059,-0.5606035151858387,-0.45135914283845796,-0.7083603723058978,0.9304538837317199,-0.5289235770091149,-0.3322208902170369,0.26814618809007995,0.35656497070836785,-0.5160104284949127,-0.5843362253240734,-0.0251543542723986,-0.8349573480160738,-0.8025256009734767,-0.10113071112134853,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.40967068666325335,-0.48211198203256456,0.0007791369005377111,1.4149119833974706,0.7150983577711966,-1.219686233069826,-0.5994238991800723,-0.5663010953772201
2016-05-10,2016,0,2,0,0.7946804856711812,250,29,44,130.04,19.99,26,4.8,100920.69,58720.1,55724.64,9679.18,6646.61,231691.22,3876.04,5088.55,54,0.0867,5.0,120976.84,61477.41,9210.86,8710.02,128.3930666666666,3242.57,59460.57,9003.77,13825.51,9369.86,1873.99,28.644704229705688,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,135445.2,96647.32306666668,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.07003257942305299,0.31222621080467605,-0.10725713855408146,0.8913930787846955,-0.08246139431022281,0.9225135283794779,-0.9249787878835186,1.268422373989353,-0.11237700554999043,0.45109465828336687,-0.9873541346821278,-0.5645996630463856,-0.1902268649708212,-0.36020373796240907,0.25438835956780415,0.1775709879573648,0.2534315167357129,-0.2763630619973803,0.35656497070836785,-0.5678650752113806,-0.44503232691159855,0.19110031952246812,-1.7421804429264782,-0.7950424406148157,0.6447595540243662,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.5440470493687904,-0.02851531528931574,1.1063961707683139,0.8824171587403876,0.7150983577711966,-1.219686233069826,-0.29299113409088584,-0.48055613460021007
2016-05-11,2016,0,2,0,0.8082214789419677,250,29,38,133.87,19.98,29,4.67,96979.04,42207.74,71160.99,13169.87,4792.77,228310.41,921.17,2890.69,52,0.0949,5.0,124031.91,61370.28,9291.21,8399.43,132.97853333333327,2732.46,59460.57,9003.77,13825.51,9369.86,1099.98,30.51261183979401,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,137987.93,95884.20853333332,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.19824326867732098,0.31222621080467605,-0.10725713855408146,-0.20179258186397012,0.16889331270009403,0.9181724120809419,-0.11043254958085866,0.9908730491491141,-0.34279596309152893,-1.1072175634853065,0.22946176270498236,0.26080349525733687,-0.7966069311107365,-0.45656875227365107,-3.0758649251756873,-1.6643717464790317,-0.039394686740661974,0.4934603605400634,0.35656497070836785,-0.427629806908177,-0.464894743411138,0.24196254777940449,-2.175626205060712,-0.7875592802561545,-0.6462929489564644,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.399329297180516,0.2724986709171745,1.3794610276562587,-0.31408785134918765,0.7150983577711966,-1.219686233069826,-0.16722053746509102,-0.5831255214539025
2016-05-12,2016,0,2,0,0.8048914773154522,250,33,38,131.86,19.97,31,4.58,100420.99,50599.28,72472.88,20296.91,5531.67,249321.73,3376.02,3874.82,55,0.0941,5.0,133642.66,60808.96,9372.37,8752.18,137.56399999999994,2428.78,59460.57,9003.77,13825.51,9369.86,630.56,33.56678507809948,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,143691.08,95458.604,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.1667136906607305,0.31222621080467605,0.7824638777728792,-0.20179258186397012,0.03698131241530736,0.9138312957824044,0.43259827595424805,0.7987235165674104,-0.14158821229932278,-0.31528719487290374,0.33287536809895013,1.9460523501705376,-0.5549171246167655,0.14232800693437506,-0.3091536058782022,-0.8396098857413637,0.39984461847390035,0.4183556363900694,0.35656497070836785,0.0135273858386377,-0.5689661671908541,0.2933375128737805,-1.6833437986958872,-0.7800761198974934,-1.4148856526972622,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.31156117114568477,0.7646797916868708,0.6143503008197787,-1.2736103700195667,0.7150983577711966,-1.219686233069826,0.1066449116545533,-0.6406857362904929
2016-05-13,2016,0,2,0,0.8124340867984617,250,31,35,132.95,20.01,31,4.26,99483.57,47305.07,63662.89,19591.66,8005.21,238048.4,2582.29,4001.33,55,0.0816,4.0,127981.75,61070.68,9629.11,8663.41,142.1494666666666,1990.29,59460.57,9003.77,13825.51,9369.86,908.34,31.832295076154885,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,140365.03,95683.61946666667,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.23812966002530753,0.31222621080467605,0.33760336960939885,-0.748385412188303,0.10851568072894657,0.9311957609765528,0.43259827595424805,0.11552517849912859,-0.19638743069227704,-0.6261699338679705,-0.3615981238743123,1.7792900259900173,0.2541631351681819,-0.17900167642119827,-1.203718151763284,-0.7335866743750583,0.39984461847390035,-0.7551556784535948,-0.8259728115241829,-0.24632238280505528,-0.5204420222617095,0.4558561000882929,-1.807227311702282,-0.7725929595388323,-2.5246729770627216,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.36349809341136463,0.48516610123407683,-0.6127920270187031,-1.273610370019567,0.7150983577711966,-1.219686233069826,-0.05172114203506872,-0.6102219744737974
2016-05-14,2016,1,2,0,0.6562978955204496,245,25,41,108.17,16.01,32,3.92,80424.43,55529.74,49876.06,9820.2,3851.47,199501.9,2513.84,3627.29,46,0.0946,4.0,106156.13,55272.65,8882.49,8905.49,146.73493333333326,3530.08,59460.57,9003.77,13825.51,9369.86,-6200.53,23.942088500188756,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,116419.94,88546.57493333335,0,NONE,-1.499462434843018,1.580489802692782,-0.45510318586545373,-0.10522152721962842,-1.2402204359368503,-1.756070216727826,-0.9969781548810421,0.3448002484603627,-1.5177427108417134,-0.8052507584381643,0.7041136887218014,-0.6103730556984198,-1.3105368783698312,0.1500125004427005,-1.4483857335471642,-0.5312542919638801,-1.1045005768716991,-1.2777129391506303,-1.2808639610004726,-1.047055348625734,-0.9178732971697866,0.46529608898381597,-0.8259728115241829,-1.2481723163855492,-1.5954246297182546,-0.016760662341010927,-1.469391096442759,-0.7651097991801712,1.3724271259833911,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,-0.9656574562568023,-0.7863435390697747,-1.3779027538551831,-0.314087851349188,0.7150983577711966,-1.219686233069826,-1.316538175108955,-1.6132253973247863
2016-05-15,2016,1,2,0,0.6465023495330101,250,25,41,100.96,17.99,32,4.6,81242.27,41594.5,53719.99,11771.35,7931.91,196260.02,2858.68,3234.6,47,0.102,5.0,100266.4,56096.47,9198.88,9095.14,151.32039999999992,3333.94,59460.57,9003.77,13825.51,9369.86,-5182.1,22.047667461718316,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,115049.13,89683.4804,0,NONE,-1.499462434843018,1.580489802692782,-0.45510318586545373,-0.10522152721962842,-1.332967967639785,0.31222621080467605,-0.9969781548810421,0.3448002484603627,-1.9909195874851549,0.0542902686721193,0.7041136887218014,0.841423412696677,-1.262728006390895,-1.1650905378437517,-1.1453765939226266,-0.06988838083332778,0.23018714001862428,-1.3701179582423064,-0.8922158841947435,-1.37615387736998,-0.7714601954315992,1.1600147873712643,0.35656497070836785,-1.5185254889097228,-1.4426844452633878,0.1835168783959195,-1.2047238863305298,-0.75762663882151,0.8760105924226692,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,-0.7752401485203336,-1.091630173838859,-1.1048378969672386,0.8824171587403873,0.7150983577711966,-1.219686233069826,-1.396633337730169,-1.4481521984271584
2016-05-16,2016,0,2,0,0.8029815444824744,250,33,39,123.14,20.98,26,4.8,108013.45,57472.46,74351.91,4678.83,9313.91,253830.56,4077.06,5414.52,56,0.0949,5.0,122358.04,61582.72,9672.27,9480.19,155.90586666666658,2990.25,59460.57,9003.77,13825.51,9369.86,3308.15,33.34242895053277,0.0,1.0,0.49999999999999994,-0.8660254037844387,147295.85,98183.83586666668,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.14862980271775852,0.31222621080467605,0.7824638777728792,-0.019594971755859163,-0.5352936340938204,1.3522840419346212,-0.9249787878835186,1.268422373989353,0.3022479269763165,0.33335178807175164,0.4809954596793626,-1.7469746899390683,0.6822311413377043,0.27084557150527855,0.4809457090617368,0.45075402652407637,0.5462577202120877,0.4934603605400634,0.35656497070836785,-0.5044645794517469,-0.42550734715274147,0.48317674441398556,-0.667365018660009,-0.7501434784628489,0.0061553950152832436,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.812193987364857,0.7285247206737423,0.0007791369005377111,1.4149119833974706,0.7150983577711966,-1.219686233069826,0.2741947354503313,-0.2764695528448691
2016-05-17,2016,0,2,0,0.7950900590056167,250,32,37,114.02,20.01,29,4.52,96417.9,47058.92,74330.92,14649.19,5589.76,238046.69,3757.35,4838.49,58,0.0895,5.0,124014.27,61614.47,9252.93,9623.58,160.49133333333324,2979.54,59460.57,9003.77,13825.51,9369.86,3364.37,29.0366449458194,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,138255.81,98110.96133333333,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.0739105578296615,0.31222621080467605,0.5600336236911391,-0.38399019197208106,-1.1338197249382285,0.9311957609765528,-0.11043254958085866,0.6706238281796065,-0.3755987979030567,-0.6493997177019204,0.4793408609117678,0.6106012143735753,-0.5359162302342578,-0.1790504174549953,0.12062011853987223,-0.031994771541950906,0.8390839236884626,-0.013496527472399758,0.35656497070836785,-0.4284395265325615,-0.4196207446710804,0.21773098464716428,-0.4672562326964316,-0.7426603181041879,-0.02095086109991689,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.8227055208437848,0.03464607271340056,1.1063961707683139,0.8824171587403876,0.7150983577711966,-1.219686233069826,-0.15410562179360326,-0.28607670636143717
2016-05-18,2016,0,2,0,0.8032478299198893,250,30,39,120.19,20.0,30,4.39,102818.96,45859.61,67263.84,13447.46,6594.39,235984.26,4302.85,6034.46,51,0.0872,4.0,139118.42,62397.6,32636.48,9804.13,165.0767999999999,3170.09,59460.57,9003.77,13825.51,9369.86,27880.58,12.691290669552426,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,140533.88,122698.3168,1,EMERGENCY_SUPPLY_SPIKE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.1511510830098768,0.31222621080467605,0.1151731155276587,-0.019594971755859163,-0.7288958235665182,0.9268546446780153,0.16108286318669468,0.39307450333936755,-0.0014089098204415778,-0.7625815663710013,-0.07774260066473816,0.32644199730522105,-0.20730771717695873,-0.23783694981438086,0.7354198108537731,0.9703021227570024,-0.1858077884788494,-0.22942260940363368,-0.8259728115241829,0.2648783115994058,-0.27442468163286887,15.019715521766095,-0.2152885828901418,-0.7351771577455267,0.4613177759450292,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,5.406536225066849,-2.5994136741837077,1.3794610276562587,-0.31408785134918765,0.7150983577711966,-1.219686233069826,-0.043591552160480024,2.6074489660209963
2016-05-19,2016,0,2,0,0.7934128907575151,240,29,37,128.98,17.97,33,4.68,87817.96,46104.37,71210.85,10201.58,8581.6,223916.36,3786.38,6693.99,54,0.0801,4.0,121846.58,60398.13,8599.44,9636.01,169.66226666666657,3386.35,59460.57,9003.77,13825.51,9369.86,1320.6,25.42246823520371,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,128907.38,96135.94226666667,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.05803056344635509,-3.824366644260328,-0.10725713855408146,-0.38399019197208106,-0.15202692679871774,0.0456080360750459,0.9756291014893547,1.0122229972137473,-0.8783296871803318,-0.7394829602722907,0.233392124522622,-0.441073767049358,0.44269688474872076,-0.5818146818391442,0.15333805633615571,1.5230290897352614,0.2534315167357129,-0.8959770362348346,-0.8259728115241829,-0.5279418583115948,-0.6451360222315101,-0.195933701645629,-0.44990947065216536,-0.7276939973868656,1.00865661324411,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.44057893282834626,-0.5477798099380706,0.6143503008197787,-1.2736103700195667,0.7150983577711966,-1.219686233069826,-0.6275367573354544,-0.5492003170379708
2016-05-20,2016,0,2,0,0.7872368718302085,240,29,35,124.06,18.01,31,4.51,102170.99,42010.61,66624.96,9402.23,5497.74,225706.53,3774.77,3374.0,52,0.0907,5.0,115499.39,59454.4,8873.75,9337.28,174.24773333333323,2193.13,59460.57,9003.77,13825.51,9369.86,-1128.04,28.018620738434628,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,130165.98,93695.26773333333,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,-0.00044606582911223253,-3.824366644260328,-0.10725713855408146,-0.748385412188303,-0.4749160021226738,0.06297250126919424,0.43259827595424805,0.6492738801149732,-0.039287608314267926,-1.125821208771459,-0.12810420431603298,-0.6300868316841668,-0.5660154263278773,-0.5307885201590861,0.14025313529534095,-1.259328048072193,-0.039394686740661974,0.09916055875259264,0.35656497070836785,-0.8192935761515818,-0.8201080965627849,-0.022293156117807703,-0.8668039377063506,-0.7202108370282045,-2.011299215119941,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,-0.01724677577786826,-0.12940889610012862,-0.6127920270187031,-1.273610370019567,0.7150983577711966,-1.219686233069826,-0.5618336818004078,-0.8819316862100265
2016-05-21,2016,1,2,0,0.6622072711394486,250,23,38,106.03,16.0,31,5.03,70479.2,43974.29,52661.03,13126.73,7740.39,187981.64,2933.36,3870.4,42,0.0842,4.0,97909.59,56802.03,8852.7,9079.82,178.8331999999999,2288.04,59460.57,9003.77,13825.51,9369.86,-5182.49,12.419583716067025,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,102334.0,89624.54319999997,0,NONE,-1.499462434843018,1.580489802692782,-0.45510318586545373,-0.10522152721962842,-1.1842684753957595,0.31222621080467605,-1.4418386630445224,-0.20179258186397012,-1.6581863330354671,-0.8095918747367018,0.43259827595424805,1.759471179475931,-1.891910041667138,-0.9405038741419628,-1.2288522447531047,0.25060267758254373,0.16754208420630157,-1.606080998807703,-0.8080486229261784,-0.8433141193532449,-1.5035257041225363,-0.5110653249661133,-0.8259728115241829,-1.6267088963896406,-1.3118702327606866,-0.03561798380677463,-1.226103805438989,-0.7127276766695434,-1.7710886859048496,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,-0.7753130673758437,-2.643199347900619,-1.3779027538551831,-0.314087851349188,0.7150983577711966,-1.219686233069826,-2.188601359958936,-1.456658035995038
2016-05-22,2016,1,2,0,0.6633052716551853,250,27,45,108.99,17.02,27,4.89,92342.54,44586.64,59836.85,4336.43,10858.99,211961.45,3997.68,4362.61,49,0.0841,4.0,107782.26,56799.85,8766.31,8937.62,183.41866666666655,2229.66,59460.57,9003.77,13825.51,9369.86,-5360.07,28.779793636013537,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,125608.48,89458.61866666666,0,NONE,-1.499462434843018,1.580489802692782,-0.45510318586545373,-0.10522152721962842,-1.1738722363526564,0.31222621080467605,-0.5521176467175618,1.0735906888928066,-1.4639278649543876,-0.3667980122859491,-0.6534633751159653,1.4605719065710567,-0.6138341061639329,-0.8827148912830592,-0.6631970313905955,-1.8279380643444707,1.1876176431887058,-0.9225718001745751,0.39148136520128307,-0.4308116700084558,-0.4786339919552243,-0.520453415484863,-0.8259728115241829,-1.1735289279047987,-1.3122744152302936,-0.09030358304905062,-1.4245518796702505,-0.7052445163108823,-1.9188443564935873,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,-0.8085154529181413,-0.006745608657481332,-1.1048378969672386,0.8824171587403873,0.7150983577711966,-1.219686233069826,-0.8028423919477999,-1.4806343966603677
2016-05-23,2016,0,2,0,0.8212949899909204,250,33,41,130.1,22.01,24,4.8,103866.08,54141.36,79131.78,8864.84,5658.81,251662.87,3536.16,5018.96,62,0.0785,5.0,123048.38,60913.12,9116.65,8673.97,188.00413333333321,2861.61,59460.57,9003.77,13825.51,9369.86,1654.41,34.13437166976569,0.0,1.0,0.49999999999999994,-0.8660254037844387,146411.12,96434.60413333334,0,NONE,-1.499462434843018,-0.6327152495993559,-0.45510318586545373,-0.10522152721962842,0.32202767865673443,0.31222621080467605,0.7824638777728792,0.3448002484603627,-0.07852372265993052,1.7994190206839114,-1.4680096134186253,1.268422373989353,0.05980309500517566,0.018987648606912867,0.8577828351563191,-0.7571572398959636,-0.51333038487168,0.20905875773214827,-0.1286696045452087,0.11925026011781675,1.4247363306412124,-1.046186484534824,0.35656497070836785,-0.47277626621491936,-0.5496544029549538,0.131464594269374,-1.7924902395230833,-0.6977613559522212,-0.3194233899202284,-1.1954100528144205,0.5249594534512112,-0.5387925026596599,-1.1880119019562494,0.5029918640023207,0.8561465759925058,0.0007791369005377111,1.4149119833974706,0.7150983577711966,-1.219686233069826,0.2334552515746839,-0.509065814182319
